ResourceID,geom,SITEID,SITENAME
c455481f-7667-469d-8dda-cf63207805f9,"MULTIPOLYGON (((-80.767842668999947 28.752649279000025,-80.767835055999967 28.752618787000074,-80.767827400999977 28.752588252000066,-80.76781978799994 28.752559641000062,-80.76780452 28.752531030000057,-80.767789250999954 28.752504344000045,-80.767774025999984 28.752490958000067,-80.767751101999977 28.752468078000049,-80.76772822099997 28.752445198000032,-80.767712951999954 28.75243566100005,-80.767697726999984 28.752426124000067,-80.767682457999967 28.752416587000027,-80.76765192199997 28.752401319000057,-80.767621427999984 28.752389900000026,-80.767590890999941 28.752380363000043,-80.767568009999934 28.752376557000048,-80.767537472999948 28.752372707000063,-80.767514591999941 28.75237082600006,-80.767484096999965 28.752372707000063,-80.767445947999988 28.752376556000058,-80.767415410999945 28.752382244000046,-80.767392529999938 28.752387974000044,-80.767361992999952 28.752399435000029,-80.767331498999965 28.752412778000064,-80.767316229999949 28.752422315000047,-80.767300961999979 28.752431852000029,-80.767278079999983 28.752450925000062,-80.767262811999956 28.752462387000037,-80.767239930999949 28.752485267000054,-80.767217048999953 28.752510028000074,-80.767201780999983 28.752538639000079,-80.767186511999967 28.752567249000037,-80.767178898999987 28.752595860000042,-80.76717128599995 28.752628320000042,-80.76716363099996 28.75265881200005,-80.76716363099996 28.752689347000057,-80.76717128599995 28.752719840000054,-80.767178898999987 28.752750375000062,-80.767186510999977 28.75278086700007,-80.767201779999937 28.752811403000067,-80.767201779999937 28.752841938000074,-80.767217047999964 28.752870549000079,-80.767224660999943 28.752899159000037,-80.76723992899997 28.752925846000039,-80.76725519699994 28.752937264000025,-80.767270465999957 28.752962069000034,-80.767293346999963 28.752984949000052,-80.767308614999934 28.752994486000034,-80.76732384099995 28.753004023000074,-80.767339108999977 28.753013560000056,-80.767361989999984 28.753028828000026,-80.76739252699997 28.753042171000061,-80.767415407999977 28.753047902000048,-80.767445944999963 28.753057439000031,-80.76747643899995 28.753063170000075,-80.767499319999956 28.753065094000078,-80.767529856999943 28.753066976000071,-80.767568006999966 28.753063170000075,-80.767598543999952 28.753059364000023,-80.767629037999939 28.75304982800003,-80.767659574999982 28.753038366000055,-80.767690068999968 28.753025024000067,-80.767720605999955 28.753007874000048,-80.767735873999982 28.752998338000054,-80.767751099999941 28.752988801000072,-80.767774023999948 28.752965878000055,-80.767796904999955 28.752942998000037,-80.767812173999971 28.752916312000025,-80.767827398999941 28.752889626000069,-80.767835054999978 28.752861016000054,-80.767850323999937 28.752832405000049,-80.767850323999937 28.752801870000042,-80.767850323999937 28.752771335000034,-80.767850323999937 28.752740842000037,-80.767842668999947 28.752712231000032,-80.767842668999947 28.752681696000025,-80.767842668999947 28.752649279000025)))
",BR00186,AFRICAN AMERICAN GRAVES/NEW HAULOVER
879c336a-7ada-434e-a896-9e49f24bcca7,"MULTIPOLYGON (((-80.76327254399996 28.75078964100004,-80.763287769999977 28.750780105000047,-80.763303038999936 28.750762913000074,-80.763318306999963 28.750753376000034,-80.76333357599998 28.750734302000069,-80.76334884399995 28.750711422000052,-80.763356456999986 28.750688542000034,-80.763364069999966 28.750665662000074,-80.763371725999946 28.750640858000054,-80.763371725999946 28.750616053000044,-80.763371725999946 28.750591292000024,-80.763371725999946 28.750566487000071,-80.763364069999966 28.750543607000054,-80.763356457999976 28.750518803000034,-80.763341188999959 28.750495923000074,-80.763333576999969 28.750474924000059,-80.763310694999973 28.750455850000037,-80.763295426999946 28.750436776000072,-80.763272545999939 28.750419627000042,-80.763249664999989 28.750406284000064,-80.763226740999983 28.75039289800003,-80.763203859999976 28.750383361000047,-80.76317336599999 28.750375748000067,-80.763142828999946 28.750371942000072,-80.76310467899998 28.750368135000031,-80.763051260999987 28.750371941000026,-80.763005498999973 28.750375747000078,-80.762952079999934 28.750379553000073,-80.762906317999978 28.750385283000071,-80.762860512999964 28.750391014000058,-80.762807136999982 28.750398626000049,-80.762761331999968 28.750404356000047,-80.762707956999975 28.750413893000029,-80.762662150999972 28.75042342900008,-80.762616388999959 28.750432966000062,-80.762562970999966 28.750442502000055,-80.762509552999973 28.750455845000033,-80.762479058999986 28.750465382000073,-80.762448521999943 28.750476843000058,-80.762425639999947 28.750492111000028,-80.76240275899994 28.750511141000061,-80.76238749099997 28.750520678000044,-80.762372221999954 28.750543601000061,-80.762356995999937 28.750568362000024,-80.762349340999947 28.750595091000037,-80.762341727999967 28.750621778000038,-80.762334071999987 28.750648506000061,-80.762341727999967 28.750677117000066,-80.762349339999957 28.750703803000079,-80.762356995999937 28.750730490000024,-80.762372220999964 28.750755294000044,-80.762387489999981 28.750778174000061,-80.762410370999987 28.750797248000026,-80.762433251999937 28.750814441000045,-80.76246378899998 28.750829666000072,-80.762494324999977 28.750839203000055,-80.762524819999953 28.750846858000045,-80.762562968999987 28.750856395000028,-80.762585849999937 28.750860202000069,-80.762624 28.750865932000067,-80.762662149999983 28.750871663000055,-80.76270029899996 28.75087547000004,-80.762723180999956 28.750877352000032,-80.762761329999989 28.750879276000035,-80.762799479999956 28.750881201000027,-80.762822403999962 28.750881201000027,-80.762845284999969 28.750881201000027,-80.762883434999935 28.750879277000024,-80.762921583999969 28.750875471000029,-80.762944465999965 28.750875471000029,-80.762982614999942 28.750869741000031,-80.763020764999965 28.750864010000043,-80.763058914999988 28.750858280000045,-80.763097063999965 28.750850668000055,-80.763135213999988 28.750841131000072,-80.763173363999954 28.75082967000003,-80.763211512999987 28.750818252000045,-80.763249662999954 28.750802984000075,-80.76327254399996 28.75078964100004)))
",BR00191,AFRICAN AMERICAN GRAVES/NEW HAULOVER 2
9f36525c-b1c8-499d-813e-df399e33bd2b,"MULTIPOLYGON (((-80.598955475999958 28.42656587700003,-80.59888396599996 28.42698942800007,-80.599648617999947 28.427088434000041,-80.599741938999955 28.426711328000067,-80.598955475999958 28.42656587700003)))
",BR00233,CAPE ROAD CEMETERY
afd942c8-c218-4896-a4b2-ea9014a679d0,"MULTIPOLYGON (((-80.868964697999957 28.658467069000039,-80.867883548999941 28.658467062000057,-80.867896239999936 28.659605361000047,-80.86896468599997 28.659611740000059,-80.868964697999957 28.658467069000039)))
",BR00552,HISTORIC NEGRO CEMETERY
d2542a27-43e6-48cb-88f5-261d8c73b921,"MULTIPOLYGON (((-80.769475420999981 28.749746402000028,-80.769452539999975 28.74975782000007,-80.769437270999958 28.749771163000048,-80.769422044999942 28.749790236000024,-80.769406776999972 28.749809310000046,-80.769406776999972 28.749830308000071,-80.769406775999983 28.749853188000031,-80.769406775999983 28.749874186000056,-80.769414388999962 28.749895141000025,-80.769429656999989 28.749912333000054,-80.769452537999939 28.749927558000024,-80.769467805999966 28.749937095000064,-80.769490686999973 28.749952362000045,-80.769513568999969 28.749963824000076,-80.769536449999976 28.749969554000074,-80.769566986999962 28.749971436000067,-80.769589867999969 28.749967630000071,-80.769620404999955 28.749960018000024,-80.769643285999962 28.749946633000036,-80.769658554999978 28.749929484000063,-80.769673780999938 28.749910410000041,-80.769681435999985 28.749887530000024,-80.769689048999965 28.749864651000053,-80.769689049999954 28.749839846000043,-80.769681436999974 28.749816967000072,-80.769666168999947 28.749795969000047,-80.769650900999977 28.749776895000025,-80.769628019999971 28.749763552000047,-80.769605137999974 28.749752090000072,-80.769582256999968 28.749746402000028,-80.769551720999971 28.74974067200003,-80.769521225999938 28.749738747000038,-80.769498301999988 28.74974067100004,-80.769475420999981 28.749746402000028)))
",BR01624,EMMA WATTON
53f70f37-9d01-463d-be30-4079a0be8bb6,"MULTIPOLYGON (((-80.771428609999987 28.752243064000027,-80.77140572899998 28.752225872000054,-80.771390459999964 28.752210647000027,-80.771359923999967 28.752202992000036,-80.771337041999971 28.752197261000049,-80.771314160999964 28.752197261000049,-80.771283623999977 28.752202991000047,-80.771260742999971 28.75221252800003,-80.771237861999964 28.752225871000064,-80.771222592999948 28.752243063000037,-80.771207324999978 28.752264019000052,-80.771199711999941 28.752285017000077,-80.771199711999941 28.752307897000037,-80.771199711999941 28.752334583000049,-80.771214979999968 28.752355581000074,-80.771230247999938 28.752372731000037,-80.771245473999954 28.752387998000074,-80.771268397999961 28.752399460000049,-80.771298891999948 28.752407073000029,-80.771321772999954 28.752408997000032,-80.771344696999961 28.752405191000037,-80.771375190999947 28.752397536000046,-80.771398071999954 28.752386118000061,-80.77141334099997 28.752370850000034,-80.77142860899994 28.752351777000058,-80.771436221999977 28.752330778000044,-80.771443877999957 28.752307898000026,-80.771443877999957 28.752285018000066,-80.771436222999967 28.752262138000049,-80.771428609999987 28.752243064000027)))
",BR01626,CROOK/WATTON
344c499c-1399-4f30-8e84-1aa2f1d8f4c7,"MULTIPOLYGON (((-80.807653905999985 28.791104586000074,-80.807753085999934 28.791127510000024,-80.807875190999937 28.791142735000051,-80.80799725199995 28.791146585000035,-80.808104045999983 28.791138930000045,-80.808218494999949 28.791100784000037,-80.808279525999978 28.790999684000042,-80.808241376999945 28.790904358000034,-80.808149851999985 28.790849018000074,-80.808043016999989 28.790822331000072,-80.807920954999986 28.79079560100007,-80.80774547499999 28.790791794000029,-80.807608144999961 28.790828059000035,-80.807539457999951 28.790927234000037,-80.807562338999958 28.791041677000067,-80.807653905999985 28.791104586000074)))
",BR01631,GRIFFIS
a41ea790-af12-4f4e-9888-a2948847ffd6,"MULTIPOLYGON (((-80.767963668999982 28.750950130000035,-80.767963668999982 28.750748915000031,-80.767762442999981 28.750748913000052,-80.767762441999935 28.750950129000046,-80.767963668999982 28.750950130000035)))
",BR01676,CAMPBELL CEMETERY
8d237927-0c5d-4eaf-89b7-92f6298e1ab0,"MULTIPOLYGON (((-80.651230010999939 28.035011145000055,-80.650941794999937 28.035011144000066,-80.650948506999953 28.03529934200003,-80.65123000799997 28.035312772000054,-80.651230010999939 28.035011145000055)))
",BR01698,BRANNAN CEMETERY
276a9c34-2667-45fa-8dc1-55333147265c,"MULTIPOLYGON (((-80.710812870999973 28.405509887000051,-80.710025806999965 28.405524209000077,-80.710462292999978 28.406475788000023,-80.711224294999965 28.406475793000027,-80.710812870999973 28.405509887000051)))
",BR01705,PIONEER CEMETERY
a509b57c-8952-41db-b795-86b156f2eff8,"MULTIPOLYGON (((-80.73437609299998 28.359110549000036,-80.733639750999941 28.359118456000033,-80.733639738999955 28.360654381000074,-80.734376080999937 28.360654386000078,-80.73437609299998 28.359110549000036)))
",BR01724,Hilltop Cemetery
4d9cea4a-5cb1-47e3-8152-03e8c1a3c8b2,"MULTIPOLYGON (((-80.734240657999976 28.357601523000028,-80.733843860999968 28.356628946000058,-80.73270780699994 28.356558932000041,-80.732707798999968 28.357593730000076,-80.734240657999976 28.357601523000028)))
",BR01777,COCOA CEMETERY
9fff2418-9126-4033-b330-c7b15529ff18,"MULTIPOLYGON (((-80.625970950999942 28.127809410000054,-80.625535355999943 28.127793285000052,-80.62568055 28.128140116000054,-80.625841872999956 28.128148157000055,-80.625983050999935 28.128144137000049,-80.625970950999942 28.127809410000054)))
",BR01892,Houston Pioneer/Old Eay Gallie Cemetery
d44a6525-4e65-4056-b95b-071e31788c8b,"MULTIPOLYGON (((-80.752331169999934 28.405785063000053,-80.75233117199997 28.40559988800004,-80.752096586999983 28.405575212000031,-80.752096585999936 28.405612247000079,-80.752084224999976 28.405772746000025,-80.752331169999934 28.405785063000053)))
",BR01979,City Point Cemetery
8bdb3bc0-4ff1-4122-bbcd-b98dc3793510,"MULTIPOLYGON (((-80.595332693999978 28.449826485000074,-80.59488175499996 28.449835321000023,-80.594889778999971 28.450151903000062,-80.595340717999989 28.450143067000056,-80.595332693999978 28.449826485000074)))
",BR02352,Fac. 77903-Burnham Family Cemetery
82161208-7ef0-41a6-ae88-20904f8a9e8b,"MULTIPOLYGON (((-80.585543807999954 28.49933440600006,-80.585236555999984 28.49933440600006,-80.585236555999984 28.499522940000077,-80.585543807999954 28.499522940000077,-80.585543807999954 28.49933440600006)))
",BR02354,Fac. 60201-Penny Family Cemetery
ae3faedf-db90-480d-991c-d539fa62416b,"MULTIPOLYGON (((-80.589949286999968 28.475734396000064,-80.589488759999938 28.475734394000028,-80.589488758999948 28.476154395000037,-80.589949285999978 28.476154397000073,-80.589949286999968 28.475734396000064)))
",BR02355,Quarterman North
e255e271-e282-4f6c-898c-7a2ffc0838d2,"MULTIPOLYGON (((-80.590334972999983 28.474241622000079,-80.589891724999973 28.474241619000054,-80.589891723999983 28.474646439000026,-80.590334971999937 28.474646441000061,-80.590334972999983 28.474241622000079)))
",BR02356,Quarterman South
9d5ff5c7-158a-4147-b21f-54177d7b8d0c,"MULTIPOLYGON (((-80.540979330181912 28.449568595945642,-80.54099135742149 28.449529323060759,-80.540996574510402 28.449488582467215,-80.540994831362511 28.449447546197717,-80.54098617812501 28.44940739479102,-80.540970863735794 28.449369283329993,-80.54094932876194 28.449334308211981,-80.540922192725446 28.449303475607447,-80.540890236280674 28.449277672514288,-80.54085437875635 28.449257641240518,-80.540815651708186 28.449243958049408,-80.540775169242821 28.449237016581456,-80.540734095967096 28.449237016530056,-80.540693613484365 28.449243957896687,-80.540654886401953 28.449257640990869,-80.540619028827493 28.44927767217489,-80.540587072318147 28.449303475188067,-80.540559936204474 28.449334307724683,-80.540538401143081 28.449369282788798,-80.540523086658467 28.449407394211494,-80.540514433320482 28.449447545596531,-80.540512690069889 28.449488581861669,-80.540517907056838 28.449529322468269,-80.540529934198105 28.449568595383255,-80.540548425494762 28.449605270796372,-80.540572848985832 28.449638293622755,-80.540602502051982 28.449666713855816,-80.540636531628465 28.449689713897193,-80.540673958746325 28.449706632077572,-80.540713706695541 28.449716981691708,-80.54075463199996 28.449720465000041,-80.540795557313103 28.449716981794136,-80.540835305288212 28.449706632279486,-80.54087273244842 28.449689714192782,-80.540906762082471 28.449666714236578,-80.540936415219747 28.449638294077733,-80.540960838793481 28.449605271312478,-80.540979330181912 28.449568595945642)))
",BR02357,Facility 6403-Osmon Grave
04fc1f00-ca3e-4229-824b-e593ee07840d,"MULTIPOLYGON (((-80.542630689999953 28.449959138000054,-80.541834462999986 28.449959138000054,-80.541834462999986 28.450439781000057,-80.542630689999953 28.450439781000057,-80.542630689999953 28.449959138000054)))
",BR02358,Fac. 6405-Canaveral Fish Company Grave
fb11b720-fe97-4012-9f1c-a668a0a86253,"MULTIPOLYGON (((-80.717191868999976 28.442544217000034,-80.718052235999949 28.442556880000041,-80.718128148999938 28.44255688100003,-80.71816608499995 28.442493631000048,-80.71814077199997 28.44177251800005,-80.718128154999988 28.441734542000063,-80.718077517999973 28.441734541000073,-80.71728044799994 28.441734537000059,-80.717191868999976 28.442544217000034)))
",BR02401,White Lilly
b7ab1c2c-bf7a-4e38-ba12-2e31101f197b,"MULTIPOLYGON (((-80.759790190999979 28.414618154000038,-80.76028271499996 28.41455097100004,-80.760215569999957 28.414371912000036,-80.759745413999951 28.414416685000049,-80.759790190999979 28.414618154000038)))
",BR02406,Mt. Carmel Missionary Baptist Church Cem
e3f97185-ae2a-479f-8cf7-de9a661246e6,"MULTIPOLYGON (((-80.705723835999947 28.374081870000055,-80.705205313999954 28.374081867000029,-80.705205310999986 28.374472231000027,-80.705723106999983 28.374472234000052,-80.705723835999947 28.374081870000055)))
",BR02411,Dennis Sawyer Cemetery
bed935c3-5d55-41ee-b421-e37657eeea4a,"MULTIPOLYGON (((-80.754932077999968 28.367704063000076,-80.754428178999945 28.367712443000073,-80.754436594999959 28.368820969000069,-80.754940493999982 28.368812589000072,-80.754932077999968 28.367704063000076)))
",BR02785,Evergreen Memorial Cemetery
220d4b03-51d0-42a4-8b10-05cbd0b21e1f,"MULTIPOLYGON (((-80.761619091999989 28.431468047000067,-80.761211463999985 28.43149567200004,-80.761308160999988 28.431792722000068,-80.761729645999935 28.431744399000024,-80.761619091999989 28.431468047000067)))
",BR02786,Canaveral Groves Cemetery
bdd2cd7e-e510-4ff4-b770-2e8d5d0f2129,"MULTIPOLYGON (((-80.608111546999965 28.071888298000033,-80.60811266199994 28.071623663000025,-80.607600126999955 28.071617246000073,-80.607596916999967 28.071886328000062,-80.608111546999965 28.071888298000033)))
",BR02787,Line Street Cemetery
785a18ac-a1de-4e76-9259-c5bde14123c4,"MULTIPOLYGON (((-80.767871217999982 28.436636596000028,-80.766496634999953 28.436660666000023,-80.766568991999975 28.437601123000036,-80.768425832999981 28.437613193000061,-80.767871217999982 28.436636596000028)))
",BR02808,Pinecrest Colored Cemetery
13ecb985-4067-403e-bbca-8e7c7f4fff38,"MULTIPOLYGON (((-80.639425518999985 28.15010920900005,-80.639008612999987 28.150106726000047,-80.639005698999938 28.150589594000053,-80.639422647999936 28.150592120000056,-80.639425518999985 28.15010920900005)))
",BR02954,J. N. Tucker Memorial Cemetery
2263d878-6d95-4ba4-aa50-4b8e8bb2718a,"MULTIPOLYGON (((-80.756367258999944 28.36808280200006,-80.755178249999972 28.368131079000079,-80.755230758999971 28.369475286000068,-80.756383242999959 28.369459297000049,-80.756367258999944 28.36808280200006)))
",BR03000,Pinecrest Cemetery
fccd5148-9721-4310-ac17-09b3d4aef4e1,"MULTIPOLYGON (((-80.607602105999945 28.373600864000025,-80.607516540999939 28.373600864000025,-80.607516540999939 28.373713792000046,-80.607602105999945 28.373713792000046,-80.607602105999945 28.373600864000025)))
",BR03334,Fisher Plot
a7dfd9f0-c618-440c-8238-39409347421e,"MULTIPOLYGON (((-80.595201043999964 28.451680458000055,-80.594725684999958 28.451680458000055,-80.594725684999958 28.452031531000046,-80.595201043999964 28.452031531000046,-80.595201043999964 28.451680458000055)))
",BR03366,Fac. 77901-Wilson Brothers Cemetery
9a94fcd6-e838-4d53-afe6-82e38f9785cd,"MULTIPOLYGON (((-85.57342436 30.309455288000038,-85.573424358999944 30.309380874000055,-85.573393863999968 30.309310309000068,-85.573348100999965 30.309260743000038,-85.573279413999956 30.309216864000064,-85.573225995999962 30.309184446000074,-85.57317257699998 30.309152029000074,-85.57311154599995 30.30913103000006,-85.572974215999977 30.309123417000023,-85.572913185999937 30.309138641000061,-85.572852154999964 30.309163446000071,-85.572768243999974 30.309205399000064,-85.572691944999974 30.309234009000079,-85.57263852799997 30.309287424000047,-85.572615646999964 30.30935418200005,-85.57262326099999 30.309424747000037,-85.572661410999956 30.309485775000041,-85.572707173999959 30.309537266000063,-85.572768248999978 30.309594488000073,-85.572821623999971 30.309626948000073,-85.57289792399996 30.309661247000065,-85.57295895499999 30.309676515000035,-85.573020027999974 30.309684128000072,-85.573081058999946 30.309684128000072,-85.573142089999976 30.309676516000025,-85.573218388999976 30.309657443000049,-85.573302299999966 30.309628833000033,-85.573355717999959 30.309588804000043,-85.573401478999983 30.309527734000028,-85.57342436 30.309455288000038)))
",BY00715,KENT CEMETERY
