ResourceID,geom,SITEID,SITENAME
20491354-1ea4-400c-a234-176304b3f0a9,POINT (-80.708456855999941 24.868199712000035),MO04456,76000 Overseas Highway
b8e49c9e-5eeb-463d-8c16-799b1d53b49e,POINT (-80.708672450999984 24.867990655000028),MO04457,75988 Overseas Highway
4547f588-8813-47c7-a6f3-0a1718ec57bd,POINT (-80.712075567999989 24.864986165000062),MO04458,75700 Overseas Highway
62d7b492-093c-48dd-905e-c8b4e06ad072,POINT (-80.722387442999946 24.859909207000044),MO04465,74940 Overseas Highway
443b4c6b-b3fa-4c3d-99a5-45c40235fd67,POINT (-82.052233789999946 29.219715551000036),MR03521,Quonset Hut #1
c0ecd5c7-d82d-437e-8b9a-f2184b5104a1,POINT (-82.052413675999958 29.219743962000052),MR03522,Quonset Hut #2
dd68f9a4-2ccb-4c7e-859a-7d953fdc9711,POINT (-82.051902430999974 29.21965872800007),MR03523,Rat House
7a9e349f-39ec-4d70-9186-e3292505af06,POINT (-82.052337919999957 29.21988594000004),MR03524,Long Building
1148b4a1-baef-484b-90f9-7ffea9fd53c0,POINT (-82.051911875999963 29.21990487000005),MR03525,Tractor Shed
b501f3b7-37f2-4769-b690-8ad660cecbaa,POINT (-81.900534648999951 29.376938617000064),MR03564,Eureka Lock
b8519711-7435-4830-97ed-ccfd405db6bc,POINT (-81.901002630999983 29.377789456000073),MR03565,Eureka Lock Building 1
a47cd359-5ddd-427c-8096-ab2cd1a55a33,POINT (-81.900483564999945 29.376045246000047),MR03566,Eureka Lock Building 2
c02b9dee-4766-4b60-806c-70e85b32b9be,POINT (-81.900628225999981 29.37787452200007),MR03567,Eureka Lock Building 3
998b7aae-daa4-440d-bc63-c257416b5bd3,POINT (-81.900058125999976 29.376121813000054),MR03568,Eureka Lock Building 4
dc3e6da2-f8db-4786-9d53-2488bee47e35,POINT (-82.053454860999977 29.217579528000044),MR03732,Tourist Center - Main Building
acbd5ec5-ce0d-4dd5-b40e-8033d0e643fb,POINT (-82.053704872999958 29.216479544000038),MR03733,Tourist Center - Restaurant
957615ae-e225-459b-9508-94d3182f3511,POINT (-82.052844810999943 29.212469671000065),MR03734,Paint Shop
dd4e8c01-3a0b-4e5f-8875-425a97732dfa,POINT (-82.054084873999955 29.212779627000032),MR03735,Covered Boat Storage - South
d48937ff-dce0-40ad-a25c-1a7bb4db7c3d,POINT (-82.052284805999989 29.212309671000071),MR03736,Wildlife Office (Ross Allen Building)
480913fc-f7de-4faa-881e-3ace5e83d6d3,POINT (-82.048674665999954 29.216299572000025),MR03737,Sea Hunt Cabin
8a06ddae-bc42-4afe-bb2c-1bc1e03ab107,POINT (-82.049214716999984 29.21701958500006),MR03738,Jeep Safari Gift Shop
24a59645-ebf3-4eeb-85b6-2876d33c58fd,POINT (-82.380847938999977 29.04610518100003),MR03791,Shed
786be699-7fd8-4333-a280-0b2e8a45d6ad,POINT (-82.03558490599994 29.200488865000068),MR03857,Farmhouse and Outbuilding
007f6844-09b1-4edb-ba85-f40cc874e05b,POINT (-82.05542973699994 29.210776902000077),MR03935,Ranger Residence
0ceb9e1b-fd10-4b42-9497-6e1ce2800f53,POINT (-82.045163100999957 29.220240241000056),MR03951,6465 E Silver Springs Blvd
ad96060e-7313-4354-a21a-8f43ef0762c4,POINT (-80.162740406999944 26.976478102000044),MT00350,TRAPPER NELSON INTERPRETIVE SITE
5d60d104-b53b-44db-9d6a-7e67ba3aa2f5,POINT (-80.110599614999956 27.016655427000046),MT00633,BARRACKS-JONATHAN DICKINSON PARK
e8900ee1-ba1b-4764-8336-66f12054bb18,POINT (-80.110714094999935 27.019327514000054),MT00634,RESIDENCE OF JONATHAN DICKINSON PARK
9d5f8e3a-c561-4f48-8d02-b4c6aa0e864b,POINT (-80.109165265999934 27.019628858000033),MT00635,RESERVOIR & TOWER-JONATHAN DICKINSON PK
272f73b9-b9ed-4cbd-875e-5f47d65bd467,POINT (-80.163058927999941 26.976849006000066),MT00995,Main Cabin
4063ac8e-bab6-4cbd-ae0a-11a3ab6c99d1,POINT (-80.163190566999958 26.977590046000046),MT01323,TRAPPER NELSON SITE
0f75ec38-1a56-49a1-a346-3847b006c835,POINT (-80.110163494999938 27.019170821000046),MT01469,Camp Murphy Water Treatment Building
61fa3caf-444f-43f7-8bbe-a2d86b4e140c,POINT (-80.109320586999957 26.999786888000074),MT01470,Camp Murphy Treatment Plant Building 1
84c340f8-7a49-45d3-a5dc-38dd549c81b9,POINT (-80.109209247999956 27.000020111000026),MT01471,Camp Murphy Treatment Plant Building 2
436356b6-1e17-4906-ae09-4f8b228bcb88,POINT (-80.116195842999957 27.019706106000058),MT01472,Camp Murphy Theater
2920b876-2674-4604-99dc-b9e1cc7fbb7c,POINT (-80.112813957999947 27.020542576000025),MT01473,Camp Murphy Communications Building
39a91cad-c8c4-4be2-861a-e9d816e9fd1d,POINT (-80.112904264999941 27.020568370000035),MT01474,Camp Murphy Bunker (District Storage)
8942864e-170b-4b5c-8bb6-0822c818646d,POINT (-80.102954444999966 26.997914885000057),MT01475,Camp Murphy Bunker (Shop Area)
7ffcc669-389a-434d-9aeb-256bedbdba69,POINT (-80.104171430999941 26.982782357000076),MT01476,Camp Murphy Firing Range
9a1bf183-0ca9-4aee-8131-4e4fb0e26d77,POINT (-80.114749329999938 27.01704668900004),MT01477,Camp Murphy Bank Building
c388da59-373f-407b-9e6d-6204003504d3,POINT (-80.110281436999969 27.01706788000007),MT01478,Camp Murphy Intelligence Office
ded78f39-86ec-42a1-994a-e58b507559be,POINT (-80.110853137999982 27.011571252000067),MT01479,Camp Murphy Covered Bunker
6a64e4cf-3b18-414c-bc75-a29b49da1ce2,POINT (-80.109024337999983 27.01400669800006),MT01480,Camp Murphy Training Literature Division
06c8d458-f180-40cc-a625-7219cecec14d,POINT (-80.142346612999972 26.990142774000049),MT01488,River Campground Bathroom
416dff1d-9d3e-471b-bb43-be29463acf47,POINT (-80.146817590999945 26.99202165500003),MT01489,Cypress Creek Pavilion
8b362799-4a8c-47ac-b06d-890030b3d00f,POINT (-80.145778585999949 26.991795093000064),MT01490,Pump House - Picnic Area
372d9d67-c12b-4276-9851-6a029947c2dc,POINT (-80.114749679999989 27.033107888000075),MT01571,USCG Loran-C Station Jupiter Ops Bldg
cdcffc58-cbfa-4e5c-aaa5-83c71dd678fe,POINT (-80.114736372999971 27.032837670000049),MT01572,USCG Loran-C Station Jupiter Tower
a2cbe3b5-2f30-4396-ab87-246ec6d69272,POINT (-81.464624723999975 30.67112234700005),NA00078,RAILROAD DEPOT/CHAMBER OF COMMERC4E
d0f0c4d2-2149-4ecd-a80d-5729a09f3ae9,POINT (-81.454361588999973 30.704750890000071),NA00080,FORT CLINCH
45654382-27e4-4b1f-b169-6b8533b2c95a,POINT (-81.46000914199999 30.669810621000067),NA00081,"THE ""TABBY"" HOUSE"
927fae68-2d11-4b25-903f-2c653afc4cd2,POINT (-81.45953157699995 30.669750333000025),NA00083,THE BAILEY HOUSE
93b9e378-2458-4537-8edc-282b869d52bb,POINT (-81.460446313999967 30.667367540000043),NA00084,FAIRBANKS HOUSE
7ce8aabc-997e-46e1-94cb-30dffaf2e4b1,POINT (-81.458374290999984 30.670914740000057),NA00087,ST PETERS EPISCOPAL CHURCH
3d5be8a6-86d7-40d5-985b-bf13274a4477,POINT (-81.464021086999935 30.671512272000029),NA00090,PALACE SALOON
3d4c22dc-2a88-4580-8792-ddc418c48eaf,POINT (-81.46214307799994 30.67267034200006),NA00091,VILLA LAS PALMAS
d9382602-afb8-4d58-888c-07172a03134f,POINT (-81.461236707999944 30.674736008000025),NA00092,ST. MICHAEL'S SCHOOL
2a49f454-09ac-4bfe-a344-6f9de1c7c5b3,POINT (-81.46037178399996 30.673035200000072),NA00094,CHADWICK HOUSE
22c9f434-306c-4fe6-8fdf-235137d80d38,POINT (-81.460399043999985 30.672780752000051),NA00095,DR D G HUMPHREY HOUSE
aa941a1f-512c-40ff-8434-76ab0384862e,POINT (-81.460429382999962 30.672419946000048),NA00096,HIRTH HOUSE
52efc113-e7d5-4671-80fd-cd6fc4863064,POINT (-81.459872656999949 30.672890057000075),NA00098,PRESCOTT HOUSE (ROSS-LIBBY HOUSE)
b77ff75d-04a6-4c2b-b9ff-cf6ec95307ed,POINT (-81.459859369999947 30.672686610000028),NA00099,HARDEEE HOUSE
b6e3468d-c980-446b-a568-14dc4fc983cf,POINT (-81.459931691999941 30.672370609000041),NA00100,BAKER HOUSE
fe97ee0c-6f8b-4223-a2bd-3f6776bbb720,POINT (-81.460822082999982 30.670251783000026),NA00101,FIRST PRESBYTERIAN CHURCH
5dce48d1-e237-4110-bbcc-58f356df54d3,POINT (-81.460510556999964 30.671065415000044),NA00102,LESSENE-ANGEL DAVIS HOUSE
f57939d0-c3e4-4753-b851-cb4a0916df2d,POINT (-81.45930509599998 30.671015809000039),NA00103,HORSEY HOUSE
40528027-caa7-4d17-9931-bd642c4c797e,POINT (-81.462929887999962 30.670555716000024),NA00104A,"FLORIDA HOUSE, 20 S 3RD ST"
a55e849f-73ba-4a6a-ae9f-68502b012fe1,POINT (-81.462951787999941 30.670437138000068),NA00104B,"FLORIDA HOUSE, 23 S 3RD ST"
8b0b4d8b-6a99-49ef-8983-e76b3a24e462,POINT (-81.461510071999953 30.670662945000061),NA00105,NASSAU COUNTY COURTHOUSE
a174d6b3-a514-4b2f-bce9-49f2f24ab3ce,POINT (-81.459867839999959 30.66775027400007),NA00106,KELLY HOUSE
57435294-c2ca-4a51-96d5-82734384798d,POINT (-81.45841145199995 30.669246353000062),NA00107,WILLIAMS HOUSE
cd128dad-6b78-4ac5-802d-5c2e2fa80afc,POINT (-81.459714054999949 30.668544848000067),NA00109,LASSERE HOUSE
eb006996-fc4c-4089-848f-f251ed478ac3,POINT (-81.458984739999948 30.668357363000041),NA00110,BELL HOUSE
39b27989-00d0-4f5f-913c-0c1c5bf5543b,POINT (-81.460072350999951 30.666471826000077),NA00111,CRAVEY HOUSE
0f73f47a-bc9b-4847-9953-6e603906090a,POINT (-81.460625293999954 30.666080549000071),NA00112,WAAS HOUSE
0d732c23-0313-423d-aeae-dace813763e5,POINT (-81.452594764999958 30.670377277000057),NA00120,JOHN DENHAM PALMER HOUSE
eb135340-4c31-4c31-a456-5918f42fc0cb,POINT (-81.457097087999955 30.669036747000064),NA00133,MERRICK-SIMMONS HOUSE
52d32005-edd7-445d-ab6a-3c01ce699f86,POINT (-81.442481735999934 30.673384878000036),NA00134,AMELIA ISLAND LIGHTHOUSE
f041ca5d-4409-4c25-8d71-a426f9a964bc,POINT (-81.463730306999935 30.671752025000046),NA00241,1878 STEAK HOUSE
3229d884-411c-409e-a128-6660cebf3c43,POINT (-81.463707387999989 30.671856922000075),NA00242,1878 STEAK HOUSE
92821ca4-fac1-4f47-927f-6d3f414faa75,POINT (-81.462981458999934 30.672383613000079),NA00243,SEDYEL BLDG/CRAB TRAP RESTURANT
5c54a493-b71d-453d-872c-91eaa3b42afe,POINT (-81.463834800999962 30.670553184000028),NA00249,20 S. 2ND ST.
b7e4f9f2-bcae-47be-9a44-bcc82a2c9de6,POINT (-81.463014699999974 30.672272132000046),NA00251,27 N. 3RD ST.
89029a94-8ef7-4160-8ad1-f0f33a4f914b,POINT (-81.462522155999977 30.673037695000062),NA00252,114 N. 3RD ST.
b3263237-2c05-426c-aa7c-83991cf89290,POINT (-81.462464093999984 30.673218377000069),NA00254,120 N. 3RD ST.
b9324dbf-18b1-4bda-9a89-f47fe830d87b,POINT (-81.462890840999989 30.670721405000052),NA00276,12 S. 3RD ST.
78dcd436-e110-4b7f-b507-95bd14ad28e3,POINT (-81.462905101999979 30.670641557000067),NA00277,14 S. 3RD ST.
9f017b74-724b-41df-8907-a406d2721d69,POINT (-81.463308781999956 30.671087476000025),NA00278,17 S. 3RD ST.
a6c1244e-0cee-43ff-8e67-91512af32234,POINT (-81.462986038999986 30.670089659000041),NA00284,30 S. 3RD ST.
fd119e64-3d24-45e5-ab1d-9f8cfd69aa68,POINT (-81.463699727999938 30.667546326000036),NA00287,"OLD JAIL-FLA.MUSEUM,TRANS.HIS."
2a9b8cf7-f4e0-4d80-a00b-59a4da2a7b15,POINT (-81.462364568999988 30.671221801000058),NA00290,BARBER SHOP
643af970-38c3-43db-9072-c7207693b16f,POINT (-81.462192462999951 30.671566030000065),NA00291,11 N. 4TH ST.
bc413f64-23b8-4a04-a04e-dde74e24a263,POINT (-81.461788784999953 30.671846496000057),NA00292,18-20 N. 4TH ST.
82ce2ee9-aa36-4733-b2ca-65606d21281d,POINT (-81.461776433999944 30.671969662000038),NA00293,22 N. 4TH ST.
fcdb824b-5b04-40b5-a421-3b0893d23082,POINT (-81.461726012999975 30.672180897000032),NA00294,28 N. 4TH ST.
8242f541-dfa3-4fc8-964d-08c36ee3895c,POINT (-81.461652257999958 30.672949393000067),NA00295,116 N. 4TH ST.
9ca872e7-ee7a-4573-a024-860240552468,POINT (-81.462009249999937 30.673142339000037),NA00296,119 N. 4TH ST.
54e48250-d4c3-4e07-b043-7e3e97825328,POINT (-81.461999743999968 30.673273449000078),NA00297,DURHAM HOUSE
268cce66-3761-44de-a75b-6b80d4ba1e6e,POINT (-81.461965450999969 30.673535901000037),NA00298,129 N. 4TH ST.
d0ef32a2-483a-4779-b608-8dfbbb6484e0,POINT (-81.461507655999981 30.673484796000025),NA00299,130 N. 4TH ST.
52db9a42-d6b4-40cd-9166-8e707b5d980b,POINT (-81.461411771999963 30.673811442000044),NA00304,ST. MICHAEL'S CHURCH
92c9edc2-3ccf-44b5-a62a-d1ba0b92a976,POINT (-81.462003921999951 30.670365494000066),NA00309,20 S. 4TH ST.
7add5cd6-c1e3-44d6-8b48-7ff36d43d822,POINT (-81.461243445999969 30.67220999400007),NA00322,THE FIRST BAPTIST CHURCH
ed4cde8d-4c7d-4761-bc33-a273bc9686f1,POINT (-81.46121388399996 30.672833078000053),NA00323,111 N. 5TH ST.
97213f2c-1f1f-48d2-8e64-5a94c2714f78,POINT (-81.461581720999959 30.670194349000042),NA00331,23 S. 5TH ST.
7cdefb54-06b4-4ff6-b9af-09d64f835d77,POINT (-81.461575098999958 30.670064892000028),NA00332,27 S. 5TH ST.
d5297b80-79b2-47d2-b29e-a7fe86564036,POINT (-81.461595088999957 30.669894547000069),NA00333,31 S. 5TH ST.
806f2a7c-9817-4463-b3de-7b7b4e77bb18,POINT (-81.460510557999953 30.671185549000029),NA00353,POOLE AND STODDARD INTERIORS
1c6e10ea-3297-413d-bc1e-d75be0c173b5,POINT (-81.460472444999937 30.671275209000044),NA00355,15 N. 6TH ST.
81d046f9-0fab-406e-8fd9-0749712faac3,POINT (-81.460525839999946 30.671305725000025),NA00356,30 N. 6TH ST.
46bcbd7c-58eb-43ec-b9f2-c7cba0307040,POINT (-81.460343543999954 30.670465290000038),NA00369,12 S. 6TH ST.
2d292e59-6c02-4622-b596-050f4ff3235c,POINT (-81.46034829599995 30.670305558000052),NA00370,14 S. 6TH ST.
1963b0a2-4b49-42dc-8055-fbba01c593a3,POINT (-81.460728207999978 30.670235271000024),NA00371,19 S. 6TH ST.
1355cdb2-0802-424f-a044-4467ddf1b800,POINT (-81.460349314999974 30.670202556000049),NA00372,20 S. 6TH ST.
fa6aaac0-151a-44da-820c-954f52225c47,POINT (-81.460387342999979 30.670059220000041),NA00373,22 S. 6TH ST.
098986b5-5506-4e9d-8a87-e75a4dad3ab7,POINT (-81.460868625999979 30.669363798000063),NA00375,109 S. 6TH ST.
4285e662-237f-4a70-aac9-6be44a7129e7,POINT (-81.460508004999951 30.669209809000051),NA00376,110 S. 6TH ST.
dc8cd40d-b416-44fe-a566-09306169d723,POINT (-81.460884873999987 30.669262566000043),NA00377,111 S. 6TH ST.
ddce8401-57e2-4520-829b-c411d4b7ae72,POINT (-81.460526475999984 30.669116378000069),NA00378,114 S. 6TH ST.
b8c93b97-05b2-4bd0-8615-93c3050c9484,POINT (-81.460887096999954 30.66900608900005),NA00379,115 S. 6TH ST.
b50f3abd-3faf-4a82-af87-77b333d45570,POINT (-81.460561195999958 30.669021059000045),NA00380,118 S. 6TH ST.
801b5b51-44b7-4343-a6c2-ec199f3595a9,POINT (-81.460574207999969 30.668815823000045),NA00382,122 S. 6TH ST.
b56508ed-c6a2-465e-ad85-cd8d89344610,POINT (-81.46094024599995 30.66881268000003),NA00383,123 S. 6TH ST.
e339c8d1-96aa-46a2-b5e7-e9214e97fd30,POINT (-81.460947885999985 30.668711404000078),NA00384,125 S. 6TH ST.
7f02d2c2-70e7-4a46-aa15-7c6786d3250f,POINT (-81.460625175999951 30.668659944000069),NA00385,126 S. 6TH ST.
e13f9e58-37f6-4ddb-85f8-31432580b781,POINT (-81.460643646999984 30.668533902000036),NA00386,130 S. 6TH ST.
e87278ae-727a-4be2-b4d9-1cf57e2adf18,POINT (-81.460966356999961 30.668521399000042),NA00387,131 S. 6TH ST.
40f3e42a-67fd-4e39-af0e-4c94805f5223,POINT (-81.460633738999945 30.668244444000038),NA00389,204 S. 6TH ST.
e7c31064-c1c1-4589-8d45-0274517813d3,POINT (-81.460660817999951 30.668077152000023),NA00390,206 S. 6TH ST.
af285b35-bc95-48db-a966-20e2e2712167,POINT (-81.461123333999979 30.667975037000076),NA00391,211 S. 6TH ST.
ff8e080a-4907-4ac2-b750-435a1911708f,POINT (-81.46070317799996 30.667947919000028),NA00392,212 S. 6TH ST.
8ed13c8b-f4ca-44a7-9302-48ea91e74dcb,POINT (-81.460748686999978 30.667841562000035),NA00393,216 S. 6TH ST.
697fd9a9-6a55-4c19-b509-c342eb2e8789,POINT (-81.461152635999952 30.66772043900005),NA00394,219 S. 6TH ST.
26253249-0212-4e04-945a-a8ee08c3386b,POINT (-81.460750909999945 30.667637419000073),NA00395,220 S. 6TH ST.
6aa3bb3f-2b05-45c3-ae62-9f0d5e7a5c25,POINT (-81.461171107999974 30.667609050000067),NA00396,221 S. 6TH ST.
9ee25192-dfc6-468f-81a6-20bf7b11ea1d,POINT (-81.460783405999962 30.667474785000024),NA00397,222 S. 6TH ST.
d74d1563-65bb-48a1-a39b-fa00f0104504,POINT (-81.461188566999965 30.667299380000031),NA00398,233 S. 6TH ST.
8800bd03-535f-4eeb-977d-da25f186f3b2,POINT (-81.461210884999957 30.667045531000042),NA00399,301 S. 6TH ST.
20f0ebf6-ba03-4860-9b27-bb02f80c3cbf,POINT (-81.461256553999988 30.666909234000059),NA00400,305 S. 6TH ST.
5fe50a5f-6978-40df-bad3-aeff30a957c5,POINT (-81.46126038999995 30.666786063000075),NA00401,309 S. 6TH ST.
de3d5759-4f53-4862-a231-0abd772b7e0d,POINT (-81.460852142999954 30.666698115000031),NA00402,310 S. 6TH ST.
468cb92e-d6af-47c4-80d9-e11c11752d4a,POINT (-81.460889491999978 30.666593069000044),NA00403,316 S. 6TH ST.
3dfb165d-7ac4-4af9-998f-053aeff2eb87,POINT (-81.461258512999962 30.66653967600007),NA00404,317 S. 6TH ST.
93397242-acca-4e97-b24a-2bbea2d24f93,POINT (-81.460950609999941 30.666417486000057),NA00405,318 S. 6TH ST.
7311d861-0169-47b1-a71e-678cd8d69c56,POINT (-81.461281329999963 30.666459261000057),NA00406,319 S. 6TH ST.
a9e6541e-7648-4bc9-a76b-072079825346,POINT (-81.461313687999962 30.666337957000053),NA00407,321 S. 6TH ST.
3ce4d31d-ff42-4c57-95a7-346fe1f8f1df,POINT (-81.46096414799996 30.666286136000053),NA00408,322 S. 6TH ST.
ec15ec33-ccda-47ce-bf87-683181e032af,POINT (-81.46135781199996 30.666214581000077),NA00409,325 S. 6TH ST.
bdd31cfe-9245-4fb5-a774-2a54aa1befa5,POINT (-81.461013381999976 30.666179675000024),NA00410,326 S. 6TH ST.
7f13b903-8057-4b87-977d-72fe3dee41bf,POINT (-81.461362479999934 30.666069786000037),NA00411,329 S. 6TH ST.
87a534af-c9df-4f0c-8eec-c5ed5a6bab6b,POINT (-81.461026962999938 30.666018406000035),NA00412,332 S. 6TH ST.
1332cebc-94fd-4a3b-ab28-82a3cc2193e7,POINT (-81.461517599999979 30.66585456200005),NA00413,401 S. 6TH ST.
b45d02c9-5970-4270-88be-aa9d776c0dd6,POINT (-81.461525238999968 30.665829754000072),NA00414,403 S. 6TH ST.
0ff86c1c-c7a0-4fa4-833a-97c478ef8d3a,POINT (-81.461525238999968 30.665804946000037),NA00415,405 S. 6TH ST.
3b45a678-4f8b-4070-909c-61193c11d19e,POINT (-81.459686579999982 30.67068776800005),NA00438,10 S. 7TH ST.
be377f0b-d386-4902-8e74-0bd0fcab91bc,POINT (-81.459954229999937 30.670303123000053),NA00439,11 S. 7TH ST.
47c13bd3-5546-4506-be4f-94d90d1306f9,POINT (-81.45969417699996 30.67064008400007),NA00440,14 S. 7TH ST.
4ca025c8-8844-4739-af7b-bba1492591c3,POINT (-81.459950494999987 30.67015298900003),NA00441,17 S. 7TH ST.
74f2dd8d-d369-44ec-92a5-28f5e990f8d0,POINT (-81.459877322999944 30.670548534000034),NA00442,23 S. 7TH ST.
ba262f06-b8f4-43c0-95d9-581f30529492,POINT (-81.459609697999952 30.66936862700004),NA00445,102 S. 7TH ST.
c63e5801-6c62-4642-a322-de2413beea65,POINT (-81.459703993999938 30.66925933300007),NA00446,106 S. 7TH ST.
3dd917db-3ce3-4aa5-80ac-5066e43a66eb,POINT (-81.459706174999951 30.669159355000033),NA00447,110 S. 7TH ST.
807decd3-b36e-42ca-be56-d19c0ac64e2b,POINT (-81.460090682999976 30.669128217000036),NA00448,111 S. 7TH ST.
7f4c02d3-85e7-4a2f-af78-4bc7fc57cc40,POINT (-81.459724645999984 30.669086074000063),NA00449,112 S. 7TH ST.
5b00d7eb-4318-4ccb-8543-04e93d96d337,POINT (-81.45972686999994 30.669012749000046),NA00450,114 S. 7TH ST.
cc962f30-c737-4b64-a45f-8522be1672a8,POINT (-81.460105961999943 30.668869589000053),NA00451,EGMONT HOUSE #1
8953b603-d5fb-4aa0-a7b9-28551dba6cfc,POINT (-81.460118974999943 30.668741660000023),NA00452,EGMONT HOUSE #2
941401a9-7b09-4b1a-aa26-fa62ad0063d2,POINT (-81.460159110999939 30.66861373100005),NA00453,EGMONT HOUSE #3
382fb35b-b778-453e-bc8f-e0f0c1214680,POINT (-81.46017216599995 30.668490418000033),NA00455,131 S. 7TH ST.
117a9311-4bde-44dc-8a18-d5078834a3c4,POINT (-81.459823299999982 30.668141908000052),NA00456,202 S. 7TH ST.
67d1e5fa-7526-4cec-87c1-8531f0f8a3ed,POINT (-81.459838579999939 30.667849626000077),NA00457,208 S. 7TH ST.
fe30a89a-03df-4a18-9ce5-e26754f0510c,POINT (-81.460274981999987 30.667904689000068),NA00458,211 S. 7TH ST.
c9c9f7a5-4ab7-430e-9364-78038c65c0b6,POINT (-81.460315116999936 30.667775039000048),NA00460,215 S. 7TH ST.
8e98f6db-5da7-45c9-8026-f78157a67e17,POINT (-81.459913390999986 30.667573623000067),NA00461,216 S. 7TH ST.
296078ea-0541-4146-b195-d60ed5d70692,POINT (-81.459953526999982 30.667454123000027),NA00462,224 S. 7TH ST.
a8eb3436-a705-4b30-8b8f-f2b333d824ff,POINT (-81.460009910999986 30.667319441000075),NA00463,226 S. 7TH ST.
e2aac0ec-3413-4aec-ac22-39a6112650cb,POINT (-81.460017506999975 30.667180889000065),NA00465,232 S. 7TH ST.
f409ea0e-9ac5-4b1c-9dc7-dea5c30a258e,POINT (-81.460405788999935 30.666940024000041),NA00466,301 S. 7TH ST.
0cc681a7-11b3-479a-806e-578775062c60,POINT (-81.460273997999934 30.666979894000065),NA00467,302 S. 7TH ST.
6e0f0a62-bc54-4b61-b0d3-8d8e3d50b8d8,POINT (-81.460410456999966 30.666870007000057),NA00468,305 S. 7TH ST.
5cd088c9-dc2a-42d5-9d78-3bcc5e22e227,POINT (-81.460492752999983 30.666551793000053),NA00470,315 S. 7TH ST.
75c0e05f-2ad8-4670-b52b-4c1b8ed30d67,POINT (-81.460107152999967 30.666242702000034),NA00471,324 S. 7TH ST.
4cdd99fc-1a6c-4b51-92db-295aefd42e76,POINT (-81.460150400999964 30.666085007000049),NA00472,326 S. 7TH ST.
bc40b0c3-1352-4f76-8d4b-bb1e09ab3042,POINT (-81.460155069999985 30.665958726000042),NA00474,330 S. 7TH ST.
7f4f1b66-9085-41da-b3b6-6f52010d3151,POINT (-81.460632591999968 30.665745852000043),NA00475,401 S. 7TH ST.
ece724f5-3563-4598-b317-1f213e3a91b3,POINT (-81.459226344999934 30.669354591000058),NA00498,101 S. 8TH ST.
510c378e-aa08-41c0-aca5-84728d25374f,POINT (-81.459296374999951 30.668801010000038),NA00500,113 S. 8TH ST.
be2e9610-73b0-4544-98de-cfa181c02a3f,POINT (-81.459315898999989 30.668670926000061),NA00501,121 S. 8TH ST.
0ab3f6c3-59de-40cc-9d25-d4b7d7cd6d03,POINT (-81.459326466999983 30.668526012000029),NA00502,125 S. 8TH ST.
bd93e9b8-b00a-48cb-840d-d27aa2a83a53,POINT (-81.459347262999984 30.668392013000073),NA00503,131 S. 8TH ST.
3ffe035e-52e7-4043-af7c-3bb73d23ad10,POINT (-81.459381661999942 30.667803477000064),NA00504,215 S. 8TH ST.
2bb6fc85-6627-4b3f-80ce-6edf1e105dc9,POINT (-81.459465083999987 30.667543853000041),NA00505,219 S. 8TH ST.
d1742692-1a15-4d72-a3de-4b96d6474537,POINT (-81.459540907999951 30.667280196000036),NA00506,225-7 S. 8TH ST.
12a317b3-4928-49f4-81cd-c718e1848dd7,POINT (-81.459526882999967 30.66713237600004),NA00507,229 S. 8TH ST.
ae0b8e9f-f7a4-4f7c-adaf-6e2264c7787a,POINT (-81.459619438999937 30.666789361000042),NA00508,303 S. 8TH ST.
d6bebe42-87c0-4480-b7b3-677809818b27,POINT (-81.458145382999987 30.67051039200004),NA00512,10 S. 9TH ST.
