3297,Paleo-Early,Paleo-Early,PIE ,3165,1320,0,0,1,0,36a47adf-4dcb-4658-bd54-ad74f4ff0687
3298,Paleo-Middle,Paleo-Middle,PIM ,3165,1330,0,0,1,0,8e002e2a-8cef-425c-a5dd-ded53cce9cba
3299,Dalton,Dalton,DALT,3165,1340,0,0,1,1,7d0be6ce-2d47-42c0-ac7b-0f2d391b545e
3300,"Archaic, Early Big Sandy","Archaic, Early Big Sandy",AEBS,3165,1350,0,0,1,0,ea8224d8-7446-4880-9d8f-9018a14a3978
3301,"Archaic, Early Kirk",Early Archaic Kirk (corner notched or stemmed),AEKI,3165,1360,0,0,1,0,157e398c-8a93-430a-b593-45a2ba431a12
3303,Early Archaic Big Sandy,"Archaic, Early Big Sandy",AEBS,3165,1380,0,0,1,1,95ec7f49-e88b-44d1-a6bf-b69752b04d17
3304,Early Archaic Kirk,Early Archaic Kirk (corner notched or stemmed),AEKI,3165,1390,0,0,1,1,d28a76a6-f599-4608-bd3c-677ee063e3b5
3306,Caloosahatchee 500 B.C.-1700 A.D.,"Caloosahatchee, 500 B.C.-1700 A.D.",CL  ,3165,1410,0,0,1,1,9ce32898-60f0-460f-b480-eddafbb283d7
3307,Caloosahatchee I,"Caloosahatchee I, 500 B.C. - 500 A.D.",CL1 ,3165,1420,0,0,1,1,374f9f73-fd1b-479f-9b6c-fb3807617e42
3308,Caloosahatchee IIA,"Caloosahatchee IIA, A.D. 500-800",CL2A,3165,1430,0,0,1,1,98b5881b-adcf-465b-a01c-c886788330a7
3309,Caloosahatchee IIB,"Caloosahatchee IIB, A.D. 800-1200",CL2B,3165,1440,0,0,1,1,e3fb90d5-a3a9-408f-96dc-1d4b67035b5c
3310,Caloosahatchee III,"Caloosahatchee III, A.D. 1200-1350",CL3 ,3165,1450,0,0,1,1,097a952e-f3c3-4e57-980d-09b656487b9c
3311,Caloosahatchee IV,"Caloosahatchee IV, A.D. 1350-1500",CL4 ,3165,1460,0,0,1,1,56ac0b91-955a-4c4c-aa5e-1d9f007710f8
3312,Caloosahatchee V,"Caloosahatchee V, A.D. 1500-1750",CL5 ,3165,1470,0,0,1,1,d94bd781-afec-42d7-82c7-95bfda22a4ca
3313,Suwannee Valley Culture,"Suwannee Valley Culture, A.D. 750 to early 16th c.",SUVA,3165,1480,0,0,1,1,26bc96ab-673a-4635-b106-69c3607f037b
3314,Indian Pond A.D. 950-contact,"Indian Pond, A.D. 950 to Contact",INPD,3165,1490,0,0,1,1,8a8eefa2-f3aa-4d41-99e6-69fe5c2ba02f
3184,Englewood,Englewood,ENGL,3165,1500,0,0,1,1,c92f4709-160d-4a75-b458-7504a5a64ca6
3218,Orange,Orange,ORAN,3165,1520,0,0,1,1,b1718dc0-3315-42cf-8223-9b3e4b703eda
3220,Pensacola,Pensacola,PENS,3165,1530,0,0,1,1,eef9ef1d-bdba-4063-bbe5-159e87feebee
3227,"Safety Harbor, A.D. 1000-1500","Safety Harbor, A.D. 1000-1500",SAFE,3165,1540,0,0,1,1,09350c4c-a529-4fce-8381-2208ab7b6c4b
3233,St. Augustine,St. Augustine,STAU,3165,1550,0,0,1,1,b285dc83-348b-4d97-8636-655238d41265
